Subject,Fluency_Item,Switch_Value,Switch_Method
817,aardvark,0,delta_rise=1.0_fall=0.75
817,ant,0,delta_rise=1.0_fall=0.75
817,anteater,0,delta_rise=1.0_fall=0.75
817,lamprey,1,delta_rise=1.0_fall=0.75
817,kangaroo,1,delta_rise=1.0_fall=0.75
817,dog,1,delta_rise=1.0_fall=0.75
817,cat,0,delta_rise=1.0_fall=0.75
817,opossum,1,delta_rise=1.0_fall=0.75
817,sand tiger shark,1,delta_rise=1.0_fall=0.75
817,eel,0,delta_rise=1.0_fall=0.75
817,lion,0,delta_rise=1.0_fall=0.75
817,horseshoe crab,0,delta_rise=1.0_fall=0.75
817,bull shark,0,delta_rise=1.0_fall=0.75
817,wolf,0,delta_rise=1.0_fall=0.75
817,ferret,0,delta_rise=1.0_fall=0.75
817,gerbil,0,delta_rise=1.0_fall=0.75
817,parrot,1,delta_rise=1.0_fall=0.75
817,parakeet,0,delta_rise=1.0_fall=0.75
817,finch,1,delta_rise=1.0_fall=0.75
817,eel,1,delta_rise=1.0_fall=0.75
817,tiger shark,0,delta_rise=1.0_fall=0.75
817,blacktip shark,0,delta_rise=1.0_fall=0.75
817,great white shark,0,delta_rise=1.0_fall=0.75
817,goldfinch,1,delta_rise=1.0_fall=0.75
817,wallaby,2,delta_rise=1.0_fall=1.0
817,wombat,0,delta_rise=1.0_fall=1.0
817,aardvark,0,delta_rise=1.0_fall=1.0
817,ant,0,delta_rise=1.0_fall=1.0
817,anteater,0,delta_rise=1.0_fall=1.0
817,lamprey,1,delta_rise=1.0_fall=1.0
817,kangaroo,1,delta_rise=1.0_fall=1.0
817,dog,1,delta_rise=1.0_fall=1.0
817,cat,0,delta_rise=1.0_fall=1.0
817,opossum,1,delta_rise=1.0_fall=1.0
817,sand tiger shark,1,delta_rise=1.0_fall=1.0
817,eel,0,delta_rise=1.0_fall=1.0
817,lion,0,delta_rise=1.0_fall=1.0
817,horseshoe crab,0,delta_rise=1.0_fall=1.0
817,bull shark,0,delta_rise=1.0_fall=1.0
817,wolf,0,delta_rise=1.0_fall=1.0
817,ferret,0,delta_rise=1.0_fall=1.0
817,gerbil,0,delta_rise=1.0_fall=1.0
817,parrot,0,delta_rise=1.0_fall=1.0
817,parakeet,0,delta_rise=1.0_fall=1.0
817,finch,1,delta_rise=1.0_fall=1.0
817,eel,1,delta_rise=1.0_fall=1.0
817,tiger shark,0,delta_rise=1.0_fall=1.0
817,blacktip shark,0,delta_rise=1.0_fall=1.0
817,great white shark,0,delta_rise=1.0_fall=1.0
817,goldfinch,1,delta_rise=1.0_fall=1.0
818,dog,2,simdrop
818,raven,0,simdrop
818,snake,0,simdrop
818,woodpecker,1,simdrop
818,snow goose,0,simdrop
818,falcon,1,simdrop
818,wolf,0,simdrop
818,bear,0,simdrop
818,spider,1,simdrop
818,praying mantis,0,simdrop
818,seagull,1,simdrop
818,crow,0,simdrop
818,hawk,0,simdrop
818,deer,1,simdrop
818,salmon,0,simdrop
818,owl,1,simdrop
818,fish,2,simdrop
818,dog,2,multimodal_alpha=0.0
818,raven,0,multimodal_alpha=0.0
818,snake,0,multimodal_alpha=0.0
818,woodpecker,0,multimodal_alpha=0.0
818,snow goose,0,multimodal_alpha=0.0
818,falcon,0,multimodal_alpha=0.0
818,wolf,0,multimodal_alpha=0.0
818,bear,0,multimodal_alpha=0.0
818,spider,0,multimodal_alpha=0.0
818,praying mantis,0,multimodal_alpha=0.0
818,seagull,0,multimodal_alpha=0.0
818,crow,0,multimodal_alpha=0.0
818,hawk,0,multimodal_alpha=0.0
818,deer,0,multimodal_alpha=0.0
818,salmon,0,multimodal_alpha=0.0
818,owl,0,multimodal_alpha=0.0
818,fish,2,multimodal_alpha=0.0
818,dog,2,multimodal_alpha=0.1
818,raven,0,multimodal_alpha=0.1
818,snake,0,multimodal_alpha=0.1
818,woodpecker,0,multimodal_alpha=0.1
818,snow goose,0,multimodal_alpha=0.1
818,falcon,1,multimodal_alpha=0.1
818,wolf,0,multimodal_alpha=0.1
818,bear,0,multimodal_alpha=0.1
818,spider,1,multimodal_alpha=0.1
818,praying mantis,0,multimodal_alpha=0.1
818,seagull,1,multimodal_alpha=0.1
818,crow,0,multimodal_alpha=0.1
818,hawk,0,multimodal_alpha=0.1
818,deer,1,multimodal_alpha=0.1
818,salmon,0,multimodal_alpha=0.1
818,owl,1,multimodal_alpha=0.1
818,fish,2,multimodal_alpha=0.1
818,dog,2,multimodal_alpha=0.2
818,raven,0,multimodal_alpha=0.2
818,snake,0,multimodal_alpha=0.2
818,woodpecker,0,multimodal_alpha=0.2
818,snow goose,0,multimodal_alpha=0.2
818,falcon,1,multimodal_alpha=0.2
818,wolf,0,multimodal_alpha=0.2
818,bear,0,multimodal_alpha=0.2
818,spider,1,multimodal_alpha=0.2
818,praying mantis,0,multimodal_alpha=0.2
818,seagull,1,multimodal_alpha=0.2
818,crow,0,multimodal_alpha=0.2
818,hawk,0,multimodal_alpha=0.2
818,deer,1,multimodal_alpha=0.2
818,salmon,0,multimodal_alpha=0.2
818,owl,1,multimodal_alpha=0.2
818,fish,2,multimodal_alpha=0.2
818,dog,2,multimodal_alpha=0.30000000000000004
818,raven,0,multimodal_alpha=0.30000000000000004
818,snake,0,multimodal_alpha=0.30000000000000004
818,woodpecker,0,multimodal_alpha=0.30000000000000004
818,snow goose,0,multimodal_alpha=0.30000000000000004
818,falcon,1,multimodal_alpha=0.30000000000000004
818,wolf,0,multimodal_alpha=0.30000000000000004
818,bear,0,multimodal_alpha=0.30000000000000004
818,spider,1,multimodal_alpha=0.30000000000000004
818,praying mantis,0,multimodal_alpha=0.30000000000000004
818,seagull,1,multimodal_alpha=0.30000000000000004
818,crow,0,multimodal_alpha=0.30000000000000004
818,hawk,0,multimodal_alpha=0.30000000000000004
818,deer,1,multimodal_alpha=0.30000000000000004
818,salmon,0,multimodal_alpha=0.30000000000000004
818,owl,1,multimodal_alpha=0.30000000000000004
818,fish,2,multimodal_alpha=0.30000000000000004
818,dog,2,multimodal_alpha=0.4
818,raven,0,multimodal_alpha=0.4
818,snake,0,multimodal_alpha=0.4
818,woodpecker,0,multimodal_alpha=0.4
818,snow goose,0,multimodal_alpha=0.4
818,falcon,1,multimodal_alpha=0.4
818,wolf,0,multimodal_alpha=0.4
818,bear,0,multimodal_alpha=0.4
818,spider,1,multimodal_alpha=0.4
818,praying mantis,0,multimodal_alpha=0.4
818,seagull,1,multimodal_alpha=0.4
818,crow,0,multimodal_alpha=0.4
818,hawk,0,multimodal_alpha=0.4
818,deer,1,multimodal_alpha=0.4
818,salmon,0,multimodal_alpha=0.4
818,owl,1,multimodal_alpha=0.4
818,fish,2,multimodal_alpha=0.4
818,dog,2,multimodal_alpha=0.5
818,raven,0,multimodal_alpha=0.5
818,snake,0,multimodal_alpha=0.5
818,woodpecker,0,multimodal_alpha=0.5
818,snow goose,0,multimodal_alpha=0.5
818,falcon,1,multimodal_alpha=0.5
818,wolf,0,multimodal_alpha=0.5
818,bear,0,multimodal_alpha=0.5
818,spider,1,multimodal_alpha=0.5
818,praying mantis,0,multimodal_alpha=0.5
818,seagull,1,multimodal_alpha=0.5
818,crow,0,multimodal_alpha=0.5
818,hawk,0,multimodal_alpha=0.5
818,deer,1,multimodal_alpha=0.5
818,salmon,0,multimodal_alpha=0.5
818,owl,1,multimodal_alpha=0.5
818,fish,2,multimodal_alpha=0.5
818,dog,2,multimodal_alpha=0.6000000000000001
818,raven,0,multimodal_alpha=0.6000000000000001
818,snake,0,multimodal_alpha=0.6000000000000001
818,woodpecker,0,multimodal_alpha=0.6000000000000001
818,snow goose,0,multimodal_alpha=0.6000000000000001
818,falcon,1,multimodal_alpha=0.6000000000000001
818,wolf,0,multimodal_alpha=0.6000000000000001
818,bear,0,multimodal_alpha=0.6000000000000001
818,spider,1,multimodal_alpha=0.6000000000000001
818,praying mantis,0,multimodal_alpha=0.6000000000000001
818,seagull,1,multimodal_alpha=0.6000000000000001
818,crow,0,multimodal_alpha=0.6000000000000001
818,hawk,0,multimodal_alpha=0.6000000000000001
818,deer,1,multimodal_alpha=0.6000000000000001
818,salmon,0,multimodal_alpha=0.6000000000000001
818,owl,1,multimodal_alpha=0.6000000000000001
818,fish,2,multimodal_alpha=0.6000000000000001
818,dog,2,multimodal_alpha=0.7000000000000001
818,raven,0,multimodal_alpha=0.7000000000000001
818,snake,0,multimodal_alpha=0.7000000000000001
818,woodpecker,0,multimodal_alpha=0.7000000000000001
818,snow goose,0,multimodal_alpha=0.7000000000000001
818,falcon,1,multimodal_alpha=0.7000000000000001
818,wolf,0,multimodal_alpha=0.7000000000000001
818,bear,0,multimodal_alpha=0.7000000000000001
818,spider,1,multimodal_alpha=0.7000000000000001
818,praying mantis,0,multimodal_alpha=0.7000000000000001
818,seagull,1,multimodal_alpha=0.7000000000000001
818,crow,0,multimodal_alpha=0.7000000000000001
818,hawk,0,multimodal_alpha=0.7000000000000001
818,deer,1,multimodal_alpha=0.7000000000000001
818,salmon,0,multimodal_alpha=0.7000000000000001
818,owl,1,multimodal_alpha=0.7000000000000001
818,fish,2,multimodal_alpha=0.7000000000000001
818,dog,2,multimodal_alpha=0.8
818,raven,0,multimodal_alpha=0.8
818,snake,0,multimodal_alpha=0.8
818,woodpecker,1,multimodal_alpha=0.8
818,snow goose,0,multimodal_alpha=0.8
818,falcon,1,multimodal_alpha=0.8
818,wolf,0,multimodal_alpha=0.8
818,bear,0,multimodal_alpha=0.8
818,spider,1,multimodal_alpha=0.8
818,praying mantis,0,multimodal_alpha=0.8
818,seagull,1,multimodal_alpha=0.8
818,crow,0,multimodal_alpha=0.8
818,hawk,0,multimodal_alpha=0.8
818,deer,1,multimodal_alpha=0.8
818,salmon,0,multimodal_alpha=0.8
818,owl,1,multimodal_alpha=0.8
818,fish,2,multimodal_alpha=0.8
818,dog,2,multimodal_alpha=0.9
818,raven,0,multimodal_alpha=0.9
818,snake,0,multimodal_alpha=0.9
818,woodpecker,1,multimodal_alpha=0.9
818,snow goose,0,multimodal_alpha=0.9
818,falcon,1,multimodal_alpha=0.9
818,wolf,0,multimodal_alpha=0.9
818,bear,0,multimodal_alpha=0.9
818,spider,1,multimodal_alpha=0.9
818,praying mantis,0,multimodal_alpha=0.9
818,seagull,1,multimodal_alpha=0.9
818,crow,0,multimodal_alpha=0.9
818,hawk,0,multimodal_alpha=0.9
818,deer,1,multimodal_alpha=0.9
818,salmon,0,multimodal_alpha=0.9
818,owl,1,multimodal_alpha=0.9
818,fish,2,multimodal_alpha=0.9
818,dog,2,multimodal_alpha=1.0
818,raven,0,multimodal_alpha=1.0
818,snake,0,multimodal_alpha=1.0
818,woodpecker,1,multimodal_alpha=1.0
818,snow goose,0,multimodal_alpha=1.0
818,falcon,1,multimodal_alpha=1.0
818,wolf,0,multimodal_alpha=1.0
818,bear,0,multimodal_alpha=1.0
818,spider,1,multimodal_alpha=1.0
818,praying mantis,0,multimodal_alpha=1.0
818,seagull,1,multimodal_alpha=1.0
818,crow,0,multimodal_alpha=1.0
818,hawk,0,multimodal_alpha=1.0
818,deer,1,multimodal_alpha=1.0
818,salmon,0,multimodal_alpha=1.0
818,owl,1,multimodal_alpha=1.0
818,fish,2,multimodal_alpha=1.0
818,dog,2,norms_associative
818,raven,1,norms_associative
818,snake,1,norms_associative
818,woodpecker,1,norms_associative
818,snow goose,1,norms_associative
818,falcon,1,norms_associative
818,wolf,1,norms_associative
818,bear,0,norms_associative
818,spider,1,norms_associative
818,praying mantis,1,norms_associative
818,seagull,1,norms_associative
818,crow,0,norms_associative
818,hawk,0,norms_associative
818,deer,1,norms_associative
818,salmon,1,norms_associative
818,owl,1,norms_associative
818,fish,1,norms_associative
818,dog,2,norms_categorical
818,raven,1,norms_categorical
818,snake,1,norms_categorical
818,woodpecker,1,norms_categorical
818,snow goose,1,norms_categorical
818,falcon,0,norms_categorical
818,wolf,1,norms_categorical
818,bear,0,norms_categorical
818,spider,1,norms_categorical
818,praying mantis,1,norms_categorical
818,seagull,1,norms_categorical
818,crow,0,norms_categorical
818,hawk,0,norms_categorical
818,deer,1,norms_categorical
818,salmon,1,norms_categorical
818,owl,1,norms_categorical
818,fish,1,norms_categorical
818,dog,2,delta_rise=0.0_fall=0.0
818,raven,1,delta_rise=0.0_fall=0.0
818,snake,0,delta_rise=0.0_fall=0.0
818,woodpecker,1,delta_rise=0.0_fall=0.0
818,snow goose,0,delta_rise=0.0_fall=0.0
818,falcon,1,delta_rise=0.0_fall=0.0
818,wolf,0,delta_rise=0.0_fall=0.0
818,bear,0,delta_rise=0.0_fall=0.0
818,spider,1,delta_rise=0.0_fall=0.0
818,praying mantis,0,delta_rise=0.0_fall=0.0
818,seagull,1,delta_rise=0.0_fall=0.0
818,crow,0,delta_rise=0.0_fall=0.0
818,hawk,0,delta_rise=0.0_fall=0.0
818,deer,1,delta_rise=0.0_fall=0.0
818,salmon,0,delta_rise=0.0_fall=0.0
818,owl,1,delta_rise=0.0_fall=0.0
818,fish,0,delta_rise=0.0_fall=0.0
818,dog,2,delta_rise=0.0_fall=0.25
818,raven,1,delta_rise=0.0_fall=0.25
818,snake,0,delta_rise=0.0_fall=0.25
818,woodpecker,1,delta_rise=0.0_fall=0.25
818,snow goose,0,delta_rise=0.0_fall=0.25
818,falcon,1,delta_rise=0.0_fall=0.25
818,wolf,0,delta_rise=0.0_fall=0.25
818,bear,0,delta_rise=0.0_fall=0.25
818,spider,0,delta_rise=0.0_fall=0.25
818,praying mantis,0,delta_rise=0.0_fall=0.25
818,seagull,1,delta_rise=0.0_fall=0.25
818,crow,0,delta_rise=0.0_fall=0.25
818,hawk,0,delta_rise=0.0_fall=0.25
818,deer,1,delta_rise=0.0_fall=0.25
818,salmon,0,delta_rise=0.0_fall=0.25
818,owl,1,delta_rise=0.0_fall=0.25
818,fish,0,delta_rise=0.0_fall=0.25
818,dog,2,delta_rise=0.0_fall=0.5
818,raven,1,delta_rise=0.0_fall=0.5
818,snake,0,delta_rise=0.0_fall=0.5
818,woodpecker,1,delta_rise=0.0_fall=0.5
818,snow goose,0,delta_rise=0.0_fall=0.5
818,falcon,1,delta_rise=0.0_fall=0.5
818,wolf,0,delta_rise=0.0_fall=0.5
818,bear,0,delta_rise=0.0_fall=0.5
818,spider,0,delta_rise=0.0_fall=0.5
818,praying mantis,0,delta_rise=0.0_fall=0.5
818,seagull,1,delta_rise=0.0_fall=0.5
818,crow,0,delta_rise=0.0_fall=0.5
818,hawk,0,delta_rise=0.0_fall=0.5
818,deer,1,delta_rise=0.0_fall=0.5
818,salmon,0,delta_rise=0.0_fall=0.5
818,owl,1,delta_rise=0.0_fall=0.5
818,fish,0,delta_rise=0.0_fall=0.5
818,dog,2,delta_rise=0.0_fall=0.75
818,raven,1,delta_rise=0.0_fall=0.75
818,snake,0,delta_rise=0.0_fall=0.75
818,woodpecker,0,delta_rise=0.0_fall=0.75
818,snow goose,0,delta_rise=0.0_fall=0.75
818,falcon,1,delta_rise=0.0_fall=0.75
818,wolf,0,delta_rise=0.0_fall=0.75
818,bear,0,delta_rise=0.0_fall=0.75
818,spider,0,delta_rise=0.0_fall=0.75
818,praying mantis,0,delta_rise=0.0_fall=0.75
818,seagull,1,delta_rise=0.0_fall=0.75
818,crow,0,delta_rise=0.0_fall=0.75
818,hawk,0,delta_rise=0.0_fall=0.75
818,deer,1,delta_rise=0.0_fall=0.75
818,salmon,0,delta_rise=0.0_fall=0.75
818,owl,1,delta_rise=0.0_fall=0.75
818,fish,0,delta_rise=0.0_fall=0.75
818,dog,2,delta_rise=0.0_fall=1.0
818,raven,1,delta_rise=0.0_fall=1.0
818,snake,0,delta_rise=0.0_fall=1.0
818,woodpecker,0,delta_rise=0.0_fall=1.0
818,snow goose,0,delta_rise=0.0_fall=1.0
818,falcon,1,delta_rise=0.0_fall=1.0
818,wolf,0,delta_rise=0.0_fall=1.0
818,bear,0,delta_rise=0.0_fall=1.0
818,spider,0,delta_rise=0.0_fall=1.0
818,praying mantis,0,delta_rise=0.0_fall=1.0
818,seagull,1,delta_rise=0.0_fall=1.0
818,crow,0,delta_rise=0.0_fall=1.0
818,hawk,0,delta_rise=0.0_fall=1.0
818,deer,1,delta_rise=0.0_fall=1.0
818,salmon,0,delta_rise=0.0_fall=1.0
818,owl,1,delta_rise=0.0_fall=1.0
818,fish,0,delta_rise=0.0_fall=1.0
818,dog,2,delta_rise=0.25_fall=0.0
818,raven,1,delta_rise=0.25_fall=0.0
818,snake,0,delta_rise=0.25_fall=0.0
818,woodpecker,1,delta_rise=0.25_fall=0.0
818,snow goose,0,delta_rise=0.25_fall=0.0
818,falcon,1,delta_rise=0.25_fall=0.0
818,wolf,1,delta_rise=0.25_fall=0.0
818,bear,0,delta_rise=0.25_fall=0.0
818,spider,1,delta_rise=0.25_fall=0.0
818,praying mantis,1,delta_rise=0.25_fall=0.0
818,seagull,1,delta_rise=0.25_fall=0.0
818,crow,0,delta_rise=0.25_fall=0.0
818,hawk,0,delta_rise=0.25_fall=0.0
818,deer,1,delta_rise=0.25_fall=0.0
818,salmon,0,delta_rise=0.25_fall=0.0
818,owl,1,delta_rise=0.25_fall=0.0
818,fish,0,delta_rise=0.25_fall=0.0
818,dog,2,delta_rise=0.25_fall=0.25
818,raven,1,delta_rise=0.25_fall=0.25
818,snake,0,delta_rise=0.25_fall=0.25
818,woodpecker,1,delta_rise=0.25_fall=0.25
818,snow goose,0,delta_rise=0.25_fall=0.25
818,falcon,1,delta_rise=0.25_fall=0.25
818,wolf,1,delta_rise=0.25_fall=0.25
818,bear,0,delta_rise=0.25_fall=0.25
818,spider,0,delta_rise=0.25_fall=0.25
818,praying mantis,0,delta_rise=0.25_fall=0.25
818,seagull,1,delta_rise=0.25_fall=0.25
818,crow,0,delta_rise=0.25_fall=0.25
818,hawk,0,delta_rise=0.25_fall=0.25
818,deer,1,delta_rise=0.25_fall=0.25
818,salmon,0,delta_rise=0.25_fall=0.25
818,owl,1,delta_rise=0.25_fall=0.25
818,fish,0,delta_rise=0.25_fall=0.25
818,dog,2,delta_rise=0.25_fall=0.5
818,raven,1,delta_rise=0.25_fall=0.5
818,snake,0,delta_rise=0.25_fall=0.5
818,woodpecker,1,delta_rise=0.25_fall=0.5
818,snow goose,0,delta_rise=0.25_fall=0.5
818,falcon,1,delta_rise=0.25_fall=0.5
818,wolf,1,delta_rise=0.25_fall=0.5
818,bear,0,delta_rise=0.25_fall=0.5
818,spider,0,delta_rise=0.25_fall=0.5
818,praying mantis,0,delta_rise=0.25_fall=0.5
818,seagull,1,delta_rise=0.25_fall=0.5
818,crow,0,delta_rise=0.25_fall=0.5
818,hawk,0,delta_rise=0.25_fall=0.5
818,deer,1,delta_rise=0.25_fall=0.5
818,salmon,0,delta_rise=0.25_fall=0.5
818,owl,1,delta_rise=0.25_fall=0.5
818,fish,0,delta_rise=0.25_fall=0.5
818,dog,2,delta_rise=0.25_fall=0.75
818,raven,1,delta_rise=0.25_fall=0.75
818,snake,0,delta_rise=0.25_fall=0.75
818,woodpecker,0,delta_rise=0.25_fall=0.75
818,snow goose,0,delta_rise=0.25_fall=0.75
818,falcon,1,delta_rise=0.25_fall=0.75
818,wolf,1,delta_rise=0.25_fall=0.75
818,bear,0,delta_rise=0.25_fall=0.75
818,spider,0,delta_rise=0.25_fall=0.75
818,praying mantis,0,delta_rise=0.25_fall=0.75
818,seagull,1,delta_rise=0.25_fall=0.75
818,crow,0,delta_rise=0.25_fall=0.75
818,hawk,0,delta_rise=0.25_fall=0.75
818,deer,1,delta_rise=0.25_fall=0.75
818,salmon,0,delta_rise=0.25_fall=0.75
818,owl,1,delta_rise=0.25_fall=0.75
818,fish,0,delta_rise=0.25_fall=0.75
818,dog,2,delta_rise=0.25_fall=1.0
818,raven,1,delta_rise=0.25_fall=1.0
818,snake,0,delta_rise=0.25_fall=1.0
818,woodpecker,0,delta_rise=0.25_fall=1.0
818,snow goose,0,delta_rise=0.25_fall=1.0
818,falcon,1,delta_rise=0.25_fall=1.0
818,wolf,1,delta_rise=0.25_fall=1.0
818,bear,0,delta_rise=0.25_fall=1.0
818,spider,0,delta_rise=0.25_fall=1.0
818,praying mantis,0,delta_rise=0.25_fall=1.0
818,seagull,1,delta_rise=0.25_fall=1.0
818,crow,0,delta_rise=0.25_fall=1.0
818,hawk,0,delta_rise=0.25_fall=1.0
818,deer,1,delta_rise=0.25_fall=1.0
818,salmon,0,delta_rise=0.25_fall=1.0
818,owl,1,delta_rise=0.25_fall=1.0
818,fish,0,delta_rise=0.25_fall=1.0
818,dog,2,delta_rise=0.5_fall=0.0
818,raven,1,delta_rise=0.5_fall=0.0
818,snake,0,delta_rise=0.5_fall=0.0
818,woodpecker,1,delta_rise=0.5_fall=0.0
818,snow goose,0,delta_rise=0.5_fall=0.0
818,falcon,1,delta_rise=0.5_fall=0.0
818,wolf,1,delta_rise=0.5_fall=0.0
818,bear,0,delta_rise=0.5_fall=0.0
818,spider,1,delta_rise=0.5_fall=0.0
818,praying mantis,1,delta_rise=0.5_fall=0.0
818,seagull,1,delta_rise=0.5_fall=0.0
818,crow,0,delta_rise=0.5_fall=0.0
818,hawk,0,delta_rise=0.5_fall=0.0
818,deer,1,delta_rise=0.5_fall=0.0
818,salmon,0,delta_rise=0.5_fall=0.0
818,owl,1,delta_rise=0.5_fall=0.0
818,fish,1,delta_rise=0.5_fall=0.0
818,dog,2,delta_rise=0.5_fall=0.25
818,raven,1,delta_rise=0.5_fall=0.25
818,snake,0,delta_rise=0.5_fall=0.25
818,woodpecker,1,delta_rise=0.5_fall=0.25
818,snow goose,0,delta_rise=0.5_fall=0.25
818,falcon,1,delta_rise=0.5_fall=0.25
818,wolf,1,delta_rise=0.5_fall=0.25
818,bear,0,delta_rise=0.5_fall=0.25
818,spider,0,delta_rise=0.5_fall=0.25
818,praying mantis,0,delta_rise=0.5_fall=0.25
818,seagull,1,delta_rise=0.5_fall=0.25
818,crow,0,delta_rise=0.5_fall=0.25
818,hawk,0,delta_rise=0.5_fall=0.25
818,deer,1,delta_rise=0.5_fall=0.25
818,salmon,0,delta_rise=0.5_fall=0.25
818,owl,1,delta_rise=0.5_fall=0.25
818,fish,1,delta_rise=0.5_fall=0.25
818,dog,2,delta_rise=0.5_fall=0.5
818,raven,1,delta_rise=0.5_fall=0.5
818,snake,0,delta_rise=0.5_fall=0.5
818,woodpecker,1,delta_rise=0.5_fall=0.5
818,snow goose,0,delta_rise=0.5_fall=0.5
818,falcon,1,delta_rise=0.5_fall=0.5
818,wolf,1,delta_rise=0.5_fall=0.5
818,bear,0,delta_rise=0.5_fall=0.5
818,spider,0,delta_rise=0.5_fall=0.5
818,praying mantis,0,delta_rise=0.5_fall=0.5
818,seagull,1,delta_rise=0.5_fall=0.5
818,crow,0,delta_rise=0.5_fall=0.5
818,hawk,0,delta_rise=0.5_fall=0.5
818,deer,1,delta_rise=0.5_fall=0.5
818,salmon,0,delta_rise=0.5_fall=0.5
818,owl,1,delta_rise=0.5_fall=0.5
818,fish,1,delta_rise=0.5_fall=0.5
818,dog,2,delta_rise=0.5_fall=0.75
818,raven,1,delta_rise=0.5_fall=0.75
818,snake,0,delta_rise=0.5_fall=0.75
818,woodpecker,0,delta_rise=0.5_fall=0.75
818,snow goose,0,delta_rise=0.5_fall=0.75
818,falcon,1,delta_rise=0.5_fall=0.75
818,wolf,1,delta_rise=0.5_fall=0.75
818,bear,0,delta_rise=0.5_fall=0.75
818,spider,0,delta_rise=0.5_fall=0.75
818,praying mantis,0,delta_rise=0.5_fall=0.75
818,seagull,1,delta_rise=0.5_fall=0.75
818,crow,0,delta_rise=0.5_fall=0.75
818,hawk,0,delta_rise=0.5_fall=0.75
818,deer,1,delta_rise=0.5_fall=0.75
818,salmon,0,delta_rise=0.5_fall=0.75
818,owl,1,delta_rise=0.5_fall=0.75
818,fish,1,delta_rise=0.5_fall=0.75
818,dog,2,delta_rise=0.5_fall=1.0
818,raven,1,delta_rise=0.5_fall=1.0
818,snake,0,delta_rise=0.5_fall=1.0
818,woodpecker,0,delta_rise=0.5_fall=1.0
818,snow goose,0,delta_rise=0.5_fall=1.0
818,falcon,1,delta_rise=0.5_fall=1.0
818,wolf,1,delta_rise=0.5_fall=1.0
818,bear,0,delta_rise=0.5_fall=1.0
818,spider,0,delta_rise=0.5_fall=1.0
818,praying mantis,0,delta_rise=0.5_fall=1.0
818,seagull,1,delta_rise=0.5_fall=1.0
818,crow,0,delta_rise=0.5_fall=1.0
818,hawk,0,delta_rise=0.5_fall=1.0
818,deer,1,delta_rise=0.5_fall=1.0
818,salmon,0,delta_rise=0.5_fall=1.0
818,owl,1,delta_rise=0.5_fall=1.0
818,fish,1,delta_rise=0.5_fall=1.0
818,dog,2,delta_rise=0.75_fall=0.0
818,raven,1,delta_rise=0.75_fall=0.0
818,snake,0,delta_rise=0.75_fall=0.0
818,woodpecker,1,delta_rise=0.75_fall=0.0
818,snow goose,0,delta_rise=0.75_fall=0.0
818,falcon,1,delta_rise=0.75_fall=0.0
818,wolf,1,delta_rise=0.75_fall=0.0
818,bear,0,delta_rise=0.75_fall=0.0
818,spider,1,delta_rise=0.75_fall=0.0
818,praying mantis,1,delta_rise=0.75_fall=0.0
818,seagull,1,delta_rise=0.75_fall=0.0
818,crow,0,delta_rise=0.75_fall=0.0
818,hawk,0,delta_rise=0.75_fall=0.0
818,deer,1,delta_rise=0.75_fall=0.0
818,salmon,0,delta_rise=0.75_fall=0.0
818,owl,1,delta_rise=0.75_fall=0.0
818,fish,1,delta_rise=0.75_fall=0.0
818,dog,2,delta_rise=0.75_fall=0.25
818,raven,1,delta_rise=0.75_fall=0.25
818,snake,0,delta_rise=0.75_fall=0.25
818,woodpecker,1,delta_rise=0.75_fall=0.25
818,snow goose,0,delta_rise=0.75_fall=0.25
818,falcon,1,delta_rise=0.75_fall=0.25
818,wolf,1,delta_rise=0.75_fall=0.25
818,bear,0,delta_rise=0.75_fall=0.25
818,spider,0,delta_rise=0.75_fall=0.25
818,praying mantis,0,delta_rise=0.75_fall=0.25
818,seagull,1,delta_rise=0.75_fall=0.25
818,crow,0,delta_rise=0.75_fall=0.25
818,hawk,0,delta_rise=0.75_fall=0.25
818,deer,1,delta_rise=0.75_fall=0.25
818,salmon,0,delta_rise=0.75_fall=0.25
818,owl,1,delta_rise=0.75_fall=0.25
818,fish,1,delta_rise=0.75_fall=0.25
818,dog,2,delta_rise=0.75_fall=0.5
818,raven,1,delta_rise=0.75_fall=0.5
818,snake,0,delta_rise=0.75_fall=0.5
818,woodpecker,1,delta_rise=0.75_fall=0.5
818,snow goose,0,delta_rise=0.75_fall=0.5
818,falcon,1,delta_rise=0.75_fall=0.5
818,wolf,1,delta_rise=0.75_fall=0.5
818,bear,0,delta_rise=0.75_fall=0.5
818,spider,0,delta_rise=0.75_fall=0.5
818,praying mantis,0,delta_rise=0.75_fall=0.5
818,seagull,1,delta_rise=0.75_fall=0.5
818,crow,0,delta_rise=0.75_fall=0.5
818,hawk,0,delta_rise=0.75_fall=0.5
818,deer,1,delta_rise=0.75_fall=0.5
818,salmon,0,delta_rise=0.75_fall=0.5
818,owl,1,delta_rise=0.75_fall=0.5
818,fish,1,delta_rise=0.75_fall=0.5
818,dog,2,delta_rise=0.75_fall=0.75
818,raven,1,delta_rise=0.75_fall=0.75
818,snake,0,delta_rise=0.75_fall=0.75
818,woodpecker,0,delta_rise=0.75_fall=0.75
818,snow goose,0,delta_rise=0.75_fall=0.75
818,falcon,1,delta_rise=0.75_fall=0.75
818,wolf,1,delta_rise=0.75_fall=0.75
818,bear,0,delta_rise=0.75_fall=0.75
818,spider,0,delta_rise=0.75_fall=0.75
818,praying mantis,0,delta_rise=0.75_fall=0.75
